date,state,district,pincode,bio_0_5,bio_5_17,bio_18_30,bio_30_60,bio_60_plus,bio_total,demo_0_5,demo_5_17,demo_18_30,demo_30_60,demo_60_plus,demo_total,mobile_updates,enrol_0_5,enrol_5_17,enrol_18_30,enrol_30_60,enrol_60_plus,enrol_total
2025-11-04,Andhra Pradesh,Visakhapatnam,523290,98,324,301,420,86,1229,104,233,645,452,181,1615,350,5874,13218,18358,25702,10280,73432
2025-11-05,Andhra Pradesh,Visakhapatnam,523290,22,75,69,97,19,282,24,54,150,105,42,375,81,5874,13218,18358,25702,10280,73432
2025-11-06,Andhra Pradesh,Visakhapatnam,523290,4,21,20,29,3,77,6,16,48,33,12,115,26,5874,13218,18358,25702,10280,73432
2025-11-07,Andhra Pradesh,Visakhapatnam,523290,10,27,26,35,9,107,9,19,51,36,15,130,27,5874,13218,18358,25702,10280,73432
2025-11-08,Andhra Pradesh,Visakhapatnam,523290,23,58,54,72,22,229,20,39,102,73,32,266,55,5874,13218,18358,25702,10280,73432
2025-11-09,Andhra Pradesh,Visakhapatnam,523290,25,93,86,121,21,346,29,67,191,133,52,472,103,5874,13218,18358,25702,10280,73432
2025-11-10,Andhra Pradesh,Visakhapatnam,523290,94,342,316,447,81,1280,107,249,700,489,192,1737,379,5874,13218,18358,25702,10280,73432
2025-11-11,Andhra Pradesh,Visakhapatnam,523290,81,265,245,342,72,1005,85,189,523,367,148,1312,283,5874,13218,18358,25702,10280,73432
2025-11-12,Andhra Pradesh,Visakhapatnam,523290,7,31,29,42,5,114,9,23,68,47,18,165,37,5874,13218,18358,25702,10280,73432
2025-11-13,Andhra Pradesh,Visakhapatnam,523290,15,32,30,40,14,131,11,21,53,38,17,140,29,5874,13218,18358,25702,10280,73432
2025-11-14,Andhra Pradesh,Visakhapatnam,523290,7,24,23,32,6,92,8,17,49,34,13,121,27,5874,13218,18358,25702,10280,73432
2025-11-15,Andhra Pradesh,Visakhapatnam,523290,0,32,28,49,0,109,15,39,113,78,29,274,61,5874,13218,18358,25702,10280,73432
2025-11-16,Andhra Pradesh,Visakhapatnam,523290,35,125,116,163,31,470,39,90,254,177,70,630,137,5874,13218,18358,25702,10280,73432
2025-11-17,Andhra Pradesh,Visakhapatnam,523290,165,536,497,692,145,2035,173,384,1059,742,299,2657,574,5874,13218,18358,25702,10280,73432
2025-11-18,Andhra Pradesh,Visakhapatnam,523290,115,391,362,508,100,1476,125,282,785,549,219,1960,425,5874,13218,18358,25702,10280,73432
2025-11-19,Andhra Pradesh,Visakhapatnam,523290,54,193,178,251,47,723,61,139,391,273,108,972,212,5874,13218,18358,25702,10280,73432
2025-11-20,Andhra Pradesh,Visakhapatnam,523290,26,90,84,118,23,341,29,65,182,128,51,455,99,5874,13218,18358,25702,10280,73432
2025-11-21,Andhra Pradesh,Visakhapatnam,523290,52,170,157,219,46,644,54,122,336,236,95,843,182,5874,13218,18358,25702,10280,73432
2025-11-22,Andhra Pradesh,Visakhapatnam,523290,39,120,112,155,35,461,39,85,233,164,67,588,126,5874,13218,18358,25702,10280,73432
2025-11-23,Andhra Pradesh,Visakhapatnam,523290,55,178,165,230,48,676,57,128,352,247,99,883,191,5874,13218,18358,25702,10280,73432
2025-11-24,Andhra Pradesh,Visakhapatnam,523290,181,618,572,803,157,2331,197,446,1243,869,346,3101,674,5874,13218,18358,25702,10280,73432
2025-11-25,Andhra Pradesh,Visakhapatnam,523290,134,471,436,613,117,1771,149,341,954,667,264,2375,517,5874,13218,18358,25702,10280,73432
2025-11-26,Andhra Pradesh,Visakhapatnam,523290,62,237,218,310,53,880,73,173,491,342,133,1212,265,5874,13218,18358,25702,10280,73432
2025-11-27,Andhra Pradesh,Visakhapatnam,523290,46,146,135,188,41,556,47,104,286,200,81,718,155,5874,13218,18358,25702,10280,73432
2025-11-28,Andhra Pradesh,Visakhapatnam,523290,36,139,128,182,30,515,43,101,288,201,78,711,156,5874,13218,18358,25702,10280,73432
2025-11-29,Andhra Pradesh,Visakhapatnam,523290,31,104,96,134,27,392,33,74,206,144,58,515,111,5874,13218,18358,25702,10280,73432
2025-11-30,Andhra Pradesh,Visakhapatnam,523290,46,154,143,200,40,583,49,111,308,216,86,770,167,5874,13218,18358,25702,10280,73432
2025-12-01,Andhra Pradesh,Visakhapatnam,523290,157,532,493,690,137,2009,170,383,1067,747,298,2665,578,5874,13218,18358,25702,10280,73432
2025-12-02,Andhra Pradesh,Visakhapatnam,523290,106,365,338,474,92,1375,116,263,735,514,204,1832,398,5874,13218,18358,25702,10280,73432
2025-12-03,Andhra Pradesh,Visakhapatnam,523290,31,117,108,153,26,435,36,85,242,169,66,598,131,5874,13218,18358,25702,10280,73432
2025-12-04,Andhra Pradesh,Visakhapatnam,523290,14,32,30,39,13,128,11,21,53,38,17,140,29,5874,13218,18358,25702,10280,73432
2025-12-05,Andhra Pradesh,Visakhapatnam,523290,12,30,28,37,11,118,10,20,52,37,16,135,28,5874,13218,18358,25702,10280,73432
2025-12-06,Andhra Pradesh,Visakhapatnam,523290,24,65,60,82,22,253,22,45,120,85,36,308,65,5874,13218,18358,25702,10280,73432
2025-12-07,Andhra Pradesh,Visakhapatnam,523290,38,117,108,150,34,447,38,83,225,158,65,569,122,5874,13218,18358,25702,10280,73432
2025-12-08,Andhra Pradesh,Visakhapatnam,523290,128,418,387,540,113,1586,135,299,827,579,234,2074,448,5874,13218,18358,25702,10280,73432
2025-12-09,Andhra Pradesh,Visakhapatnam,523290,60,223,206,292,51,832,70,163,461,321,125,1140,249,5874,13218,18358,25702,10280,73432
2025-12-10,Andhra Pradesh,Visakhapatnam,523290,15,47,44,60,14,180,15,33,91,64,26,229,49,5874,13218,18358,25702,10280,73432
2025-12-11,Andhra Pradesh,Visakhapatnam,523290,16,33,32,41,15,137,12,22,54,39,18,145,29,5874,13218,18358,25702,10280,73432
2025-12-12,Andhra Pradesh,Visakhapatnam,523290,17,34,33,42,16,142,12,22,54,39,18,145,29,5874,13218,18358,25702,10280,73432
2025-12-13,Andhra Pradesh,Visakhapatnam,523290,18,58,53,74,16,219,19,41,112,79,32,283,61,5874,13218,18358,25702,10280,73432
2025-12-14,Andhra Pradesh,Visakhapatnam,523290,35,118,109,153,31,446,38,85,237,166,66,592,128,5874,13218,18358,25702,10280,73432
2025-12-15,Andhra Pradesh,Visakhapatnam,523290,134,458,424,594,117,1727,146,330,920,644,257,2297,499,5874,13218,18358,25702,10280,73432
2025-12-16,Andhra Pradesh,Visakhapatnam,523290,104,353,327,458,91,1333,113,254,708,495,198,1768,384,5874,13218,18358,25702,10280,73432
2025-12-17,Andhra Pradesh,Visakhapatnam,523290,64,195,181,251,57,748,64,139,379,266,109,957,205,5874,13218,18358,25702,10280,73432
2025-12-18,Andhra Pradesh,Visakhapatnam,523290,0,24,22,34,0,80,6,19,63,43,14,145,34,5874,13218,18358,25702,10280,73432
2025-12-19,Andhra Pradesh,Visakhapatnam,523290,42,137,127,177,37,520,44,98,272,190,76,680,147,5874,13218,18358,25702,10280,73432
2025-12-20,Andhra Pradesh,Visakhapatnam,523290,27,99,92,130,24,372,31,72,203,142,56,504,110,5874,13218,18358,25702,10280,73432
2025-12-21,Andhra Pradesh,Visakhapatnam,523290,37,150,138,198,31,554,46,110,317,220,85,778,171,5874,13218,18358,25702,10280,73432
2025-12-22,Andhra Pradesh,Visakhapatnam,523290,197,650,602,840,173,2462,209,467,1291,904,364,3235,700,5874,13218,18358,25702,10280,73432
2025-12-23,Andhra Pradesh,Visakhapatnam,523290,151,508,470,658,133,1920,163,365,1014,710,284,2536,550,5874,13218,18358,25702,10280,73432
2025-12-24,Andhra Pradesh,Visakhapatnam,523290,92,303,281,392,81,1149,97,218,603,422,170,1510,327,5874,13218,18358,25702,10280,73432
2025-12-25,Andhra Pradesh,Visakhapatnam,523290,30,125,115,165,25,460,38,92,265,184,71,650,143,5874,13218,18358,25702,10280,73432
2025-12-26,Andhra Pradesh,Visakhapatnam,523290,49,181,168,237,43,678,57,132,372,259,102,922,201,5874,13218,18358,25702,10280,73432
2025-12-27,Andhra Pradesh,Visakhapatnam,523290,41,126,117,162,37,483,41,89,244,171,70,615,132,5874,13218,18358,25702,10280,73432
2025-12-28,Andhra Pradesh,Visakhapatnam,523290,42,158,146,207,36,589,49,115,326,227,89,806,177,5874,13218,18358,25702,10280,73432
2025-12-29,Andhra Pradesh,Visakhapatnam,523290,187,617,572,798,165,2339,199,443,1226,859,345,3072,665,5874,13218,18358,25702,10280,73432
2025-12-30,Andhra Pradesh,Visakhapatnam,523290,133,445,412,576,117,1683,143,320,888,622,249,2222,481,5874,13218,18358,25702,10280,73432
2025-12-31,Andhra Pradesh,Visakhapatnam,523290,49,178,165,233,42,667,56,130,365,255,100,906,198,5874,13218,18358,25702,10280,73432
2026-01-01,Andhra Pradesh,Visakhapatnam,523290,28,71,67,90,25,281,24,49,129,92,39,333,70,5874,13218,18358,25702,10280,73432
2026-01-02,Andhra Pradesh,Visakhapatnam,523290,9,43,39,57,7,155,12,32,93,64,24,225,50,5874,13218,18358,25702,10280,73432
2026-01-03,Andhra Pradesh,Visakhapatnam,523290,24,75,70,96,22,287,24,53,145,102,42,366,78,5874,13218,18358,25702,10280,73432
2026-01-04,Andhra Pradesh,Visakhapatnam,523290,50,142,132,180,46,550,47,99,266,188,79,679,144,5874,13218,18358,25702,10280,73432
2026-01-05,Andhra Pradesh,Visakhapatnam,523290,152,481,447,620,135,1835,156,344,943,662,269,2374,511,5874,13218,18358,25702,10280,73432
2026-01-06,Andhra Pradesh,Visakhapatnam,523290,85,285,264,369,74,1077,91,205,569,399,159,1423,309,5874,13218,18358,25702,10280,73432
2026-01-07,Andhra Pradesh,Visakhapatnam,523290,28,79,73,100,25,305,26,55,148,105,44,378,80,5874,13218,18358,25702,10280,73432
2026-01-08,Andhra Pradesh,Visakhapatnam,523290,0,13,12,21,0,46,2,12,44,29,8,95,23,5874,13218,18358,25702,10280,73432
2026-01-09,Andhra Pradesh,Visakhapatnam,523290,16,33,31,41,15,136,12,22,54,39,18,145,29,5874,13218,18358,25702,10280,73432
2026-01-10,Andhra Pradesh,Visakhapatnam,523290,14,50,46,64,13,187,16,36,99,69,28,248,54,5874,13218,18358,25702,10280,73432
2026-01-11,Andhra Pradesh,Visakhapatnam,523290,27,103,95,135,23,383,32,75,214,149,58,528,115,5874,13218,18358,25702,10280,73432
2026-01-12,Andhra Pradesh,Visakhapatnam,523290,122,421,390,548,106,1587,134,304,850,594,236,2118,460,5874,13218,18358,25702,10280,73432
2026-01-13,Andhra Pradesh,Visakhapatnam,523290,89,309,286,402,78,1164,98,223,624,436,173,1554,338,5874,13218,18358,25702,10280,73432
2026-01-14,Andhra Pradesh,Visakhapatnam,523290,45,143,132,184,40,544,46,102,279,196,79,702,151,5874,13218,18358,25702,10280,73432
2026-01-15,Andhra Pradesh,Visakhapatnam,523290,4,21,19,29,3,76,6,16,48,33,12,115,26,5874,13218,18358,25702,10280,73432
2025-10-18,Andhra Pradesh,Guntur,512518,15,46,42,59,13,175,12,27,74,52,21,186,134,4589,10326,14341,20078,8031,57365
2025-10-19,Andhra Pradesh,Guntur,512518,31,90,84,115,28,348,25,54,144,102,42,367,258,4589,10326,14341,20078,8031,57365
2025-10-20,Andhra Pradesh,Guntur,512518,104,332,308,428,91,1263,90,199,547,384,156,1376,990,4589,10326,14341,20078,8031,57365
2025-10-21,Andhra Pradesh,Guntur,512518,79,258,239,334,70,980,70,155,428,300,121,1074,777,4589,10326,14341,20078,8031,57365
2025-10-22,Andhra Pradesh,Guntur,512518,52,156,145,200,47,600,44,93,252,178,73,640,454,4589,10326,14341,20078,8031,57365
2025-10-23,Andhra Pradesh,Guntur,512518,13,57,52,75,11,208,14,34,100,69,26,243,185,4589,10326,14341,20078,8031,57365
2025-10-24,Andhra Pradesh,Guntur,512518,24,91,84,119,20,338,23,55,158,110,42,388,290,4589,10326,14341,20078,8031,57365
2025-10-25,Andhra Pradesh,Guntur,512518,17,63,58,82,15,235,16,38,107,75,29,265,196,4589,10326,14341,20078,8031,57365
2025-10-26,Andhra Pradesh,Guntur,512518,26,95,88,124,23,356,25,57,162,113,44,401,297,4589,10326,14341,20078,8031,57365
2025-10-27,Andhra Pradesh,Guntur,512518,108,360,333,466,95,1362,97,216,600,420,168,1501,1090,4589,10326,14341,20078,8031,57365
2025-10-28,Andhra Pradesh,Guntur,512518,80,271,251,351,70,1023,72,163,454,318,127,1134,826,4589,10326,14341,20078,8031,57365
2025-10-29,Andhra Pradesh,Guntur,512518,50,155,144,199,45,593,43,92,251,177,73,636,453,4589,10326,14341,20078,8031,57365
2025-10-30,Andhra Pradesh,Guntur,512518,24,66,61,83,22,256,19,39,102,72,31,263,182,4589,10326,14341,20078,8031,57365
2025-10-31,Andhra Pradesh,Guntur,512518,21,69,64,89,19,262,19,41,114,80,32,286,206,4589,10326,14341,20078,8031,57365
2025-11-01,Andhra Pradesh,Guntur,512518,11,44,41,58,9,163,11,27,78,54,20,190,144,4589,10326,14341,20078,8031,57365
2025-11-02,Andhra Pradesh,Guntur,512518,20,75,69,98,17,279,19,45,128,89,35,316,234,4589,10326,14341,20078,8031,57365
2025-11-03,Andhra Pradesh,Guntur,512518,86,282,261,365,75,1069,76,170,469,328,132,1175,850,4589,10326,14341,20078,8031,57365
2025-11-04,Andhra Pradesh,Guntur,512518,62,196,182,253,55,748,54,117,322,226,92,811,582,4589,10326,14341,20078,8031,57365
2025-11-05,Andhra Pradesh,Guntur,512518,9,38,35,50,8,140,9,23,67,47,18,164,124,4589,10326,14341,20078,8031,57365
2025-11-06,Andhra Pradesh,Guntur,512518,9,19,18,23,8,77,6,11,26,19,9,71,45,4589,10326,14341,20078,8031,57365
2025-11-07,Andhra Pradesh,Guntur,512518,2,12,11,16,1,42,2,7,23,15,5,52,43,4589,10326,14341,20078,8031,57365
2025-11-08,Andhra Pradesh,Guntur,512518,20,41,38,49,19,167,13,23,55,40,19,150,93,4589,10326,14341,20078,8031,57365
2025-11-09,Andhra Pradesh,Guntur,512518,10,48,44,64,8,174,11,29,88,61,22,211,165,4589,10326,14341,20078,8031,57365
2025-11-10,Andhra Pradesh,Guntur,512518,70,229,212,296,62,869,62,138,379,266,107,952,688,4589,10326,14341,20078,8031,57365
2025-11-11,Andhra Pradesh,Guntur,512518,37,136,125,177,32,507,35,82,232,162,63,574,425,4589,10326,14341,20078,8031,57365
2025-11-12,Andhra Pradesh,Guntur,512518,0,11,9,16,0,36,1,7,26,17,4,55,51,4589,10326,14341,20078,8031,57365
2025-11-13,Andhra Pradesh,Guntur,512518,0,3,2,7,0,12,0,3,18,11,1,33,40,4589,10326,14341,20078,8031,57365
2025-11-14,Andhra Pradesh,Guntur,512518,5,15,14,19,4,57,4,9,24,17,7,61,44,4589,10326,14341,20078,8031,57365
2025-11-15,Andhra Pradesh,Guntur,512518,4,29,26,39,3,101,6,18,55,37,13,129,103,4589,10326,14341,20078,8031,57365
2025-11-16,Andhra Pradesh,Guntur,512518,23,77,71,99,21,291,21,46,127,89,36,319,231,4589,10326,14341,20078,8031,57365
2025-11-17,Andhra Pradesh,Guntur,512518,87,294,272,381,76,1110,79,177,492,345,138,1231,896,4589,10326,14341,20078,8031,57365
2025-11-18,Andhra Pradesh,Guntur,512518,69,232,215,301,60,877,62,140,388,272,109,971,706,4589,10326,14341,20078,8031,57365
2025-11-19,Andhra Pradesh,Guntur,512518,34,118,109,154,30,445,31,71,199,139,55,495,364,4589,10326,14341,20078,8031,57365
2025-11-20,Andhra Pradesh,Guntur,512518,20,63,58,81,18,240,17,37,103,72,29,258,185,4589,10326,14341,20078,8031,57365
2025-11-21,Andhra Pradesh,Guntur,512518,22,86,79,112,19,318,22,52,148,103,40,365,273,4589,10326,14341,20078,8031,57365
2025-11-22,Andhra Pradesh,Guntur,512518,20,66,62,86,18,252,18,40,110,77,31,276,200,4589,10326,14341,20078,8031,57365
2025-11-23,Andhra Pradesh,Guntur,512518,27,98,90,127,24,366,25,59,166,116,45,411,303,4589,10326,14341,20078,8031,57365
2025-11-24,Andhra Pradesh,Guntur,512518,105,360,334,468,91,1358,96,217,607,424,169,1513,1106,4589,10326,14341,20078,8031,57365
2025-11-25,Andhra Pradesh,Guntur,512518,100,315,292,405,89,1201,86,189,515,362,148,1300,931,4589,10326,14341,20078,8031,57365
2025-11-26,Andhra Pradesh,Guntur,512518,43,154,142,201,37,577,40,93,262,183,72,650,479,4589,10326,14341,20078,8031,57365
2025-11-27,Andhra Pradesh,Guntur,512518,29,89,82,114,26,340,24,53,144,101,41,363,259,4589,10326,14341,20078,8031,57365
2025-11-28,Andhra Pradesh,Guntur,512518,28,96,89,125,24,362,25,58,162,113,45,403,296,4589,10326,14341,20078,8031,57365
2025-11-29,Andhra Pradesh,Guntur,512518,25,70,65,88,23,271,20,41,108,77,33,279,193,4589,10326,14341,20078,8031,57365
2025-11-30,Andhra Pradesh,Guntur,512518,25,88,81,114,22,330,23,53,149,104,41,370,271,4589,10326,14341,20078,8031,57365
2025-12-01,Andhra Pradesh,Guntur,512518,92,313,289,405,81,1180,83,188,524,367,146,1308,953,4589,10326,14341,20078,8031,57365
2025-12-02,Andhra Pradesh,Guntur,512518,70,228,212,295,61,866,62,137,379,266,107,951,687,4589,10326,14341,20078,8031,57365
2025-12-03,Andhra Pradesh,Guntur,512518,30,91,85,117,26,349,25,54,148,104,43,374,267,4589,10326,14341,20078,8031,57365
2025-12-04,Andhra Pradesh,Guntur,512518,0,7,6,12,0,25,0,5,20,13,3,41,41,4589,10326,14341,20078,8031,57365
2025-12-05,Andhra Pradesh,Guntur,512518,0,1,0,5,0,6,0,2,17,10,0,29,39,4589,10326,14341,20078,8031,57365
2025-12-06,Andhra Pradesh,Guntur,512518,11,33,31,43,9,127,9,20,55,38,15,137,99,4589,10326,14341,20078,8031,57365
2025-12-07,Andhra Pradesh,Guntur,512518,11,53,49,71,8,192,12,32,97,67,24,232,181,4589,10326,14341,20078,8031,57365
2025-12-08,Andhra Pradesh,Guntur,512518,71,237,219,306,63,896,64,142,394,276,111,987,716,4589,10326,14341,20078,8031,57365
2025-12-09,Andhra Pradesh,Guntur,512518,65,186,173,237,58,719,53,110,295,208,87,753,528,4589,10326,14341,20078,8031,57365
2025-12-10,Andhra Pradesh,Guntur,512518,9,29,27,38,8,111,8,17,48,34,13,120,87,4589,10326,14341,20078,8031,57365
2025-12-11,Andhra Pradesh,Guntur,512518,0,7,6,12,0,25,0,5,20,13,3,41,41,4589,10326,14341,20078,8031,57365
2025-12-12,Andhra Pradesh,Guntur,512518,9,19,18,24,9,79,6,11,26,19,9,71,45,4589,10326,14341,20078,8031,57365
2025-12-13,Andhra Pradesh,Guntur,512518,6,28,26,37,5,102,7,17,51,35,13,123,94,4589,10326,14341,20078,8031,57365
2025-12-14,Andhra Pradesh,Guntur,512518,24,75,69,96,22,286,21,44,121,85,35,306,218,4589,10326,14341,20078,8031,57365
2025-12-15,Andhra Pradesh,Guntur,512518,75,264,244,344,65,992,70,159,447,312,124,1112,815,4589,10326,14341,20078,8031,57365
2025-12-16,Andhra Pradesh,Guntur,512518,51,192,177,251,44,715,49,116,330,230,89,814,605,4589,10326,14341,20078,8031,57365
2025-12-17,Andhra Pradesh,Guntur,512518,21,86,79,113,17,316,21,52,151,105,40,369,278,4589,10326,14341,20078,8031,57365
2025-12-18,Andhra Pradesh,Guntur,512518,16,48,44,61,15,184,13,28,75,53,22,191,135,4589,10326,14341,20078,8031,57365
2025-12-19,Andhra Pradesh,Guntur,512518,36,101,95,129,32,393,29,60,160,113,48,410,286,4589,10326,14341,20078,8031,57365
2025-12-20,Andhra Pradesh,Guntur,512518,20,65,60,83,18,246,17,38,106,74,30,265,192,4589,10326,14341,20078,8031,57365
2025-12-21,Andhra Pradesh,Guntur,512518,27,97,89,126,24,363,25,58,164,114,45,406,299,4589,10326,14341,20078,8031,57365
2025-12-22,Andhra Pradesh,Guntur,512518,116,379,351,490,102,1438,102,228,629,441,178,1578,1141,4589,10326,14341,20078,8031,57365
2025-12-23,Andhra Pradesh,Guntur,512518,85,291,269,378,74,1097,77,175,490,342,136,1220,892,4589,10326,14341,20078,8031,57365
2025-12-24,Andhra Pradesh,Guntur,512518,51,173,160,225,44,653,46,104,291,204,81,726,530,4589,10326,14341,20078,8031,57365
2025-12-25,Andhra Pradesh,Guntur,512518,21,85,78,111,18,313,21,51,148,103,39,362,273,4589,10326,14341,20078,8031,57365
2025-12-26,Andhra Pradesh,Guntur,512518,33,118,109,153,29,442,31,71,199,139,55,495,364,4589,10326,14341,20078,8031,57365
2025-12-27,Andhra Pradesh,Guntur,512518,24,74,68,94,22,282,20,44,119,84,34,301,215,4589,10326,14341,20078,8031,57365
2025-12-28,Andhra Pradesh,Guntur,512518,22,91,84,120,19,336,23,55,159,110,42,389,294,4589,10326,14341,20078,8031,57365
2025-12-29,Andhra Pradesh,Guntur,512518,107,356,329,460,94,1346,96,214,593,415,167,1485,1076,4589,10326,14341,20078,8031,57365
2025-12-30,Andhra Pradesh,Guntur,512518,79,264,244,341,70,998,71,159,440,308,124,1102,799,4589,10326,14341,20078,8031,57365
2025-12-31,Andhra Pradesh,Guntur,512518,49,143,133,183,44,552,40,85,229,161,67,582,410,4589,10326,14341,20078,8031,57365
2026-01-01,Andhra Pradesh,Guntur,512518,4,20,19,27,3,73,4,12,38,26,9,89,71,4589,10326,14341,20078,8031,57365
2026-01-02,Andhra Pradesh,Guntur,512518,11,39,36,51,9,146,10,24,67,46,18,165,122,4589,10326,14341,20078,8031,57365
2026-01-03,Andhra Pradesh,Guntur,512518,19,50,47,63,17,196,14,29,77,55,23,198,137,4589,10326,14341,20078,8031,57365
2026-01-04,Andhra Pradesh,Guntur,512518,20,70,65,91,17,263,18,42,119,83,33,295,217,4589,10326,14341,20078,8031,57365
2026-01-05,Andhra Pradesh,Guntur,512518,64,237,219,309,55,884,61,143,406,283,111,1004,744,4589,10326,14341,20078,8031,57365
2026-01-06,Andhra Pradesh,Guntur,512518,46,164,151,213,40,614,43,99,277,194,76,689,506,4589,10326,14341,20078,8031,57365
2026-01-07,Andhra Pradesh,Guntur,512518,8,34,31,45,7,125,8,21,60,41,16,146,110,4589,10326,14341,20078,8031,57365
2026-01-08,Andhra Pradesh,Guntur,512518,8,18,17,22,7,72,5,10,26,18,8,67,44,4589,10326,14341,20078,8031,57365
2026-01-09,Andhra Pradesh,Guntur,512518,3,13,12,17,3,48,3,8,23,16,6,56,43,4589,10326,14341,20078,8031,57365
2026-01-10,Andhra Pradesh,Guntur,512518,8,30,28,39,7,112,8,18,51,36,14,127,93,4589,10326,14341,20078,8031,57365
2026-01-11,Andhra Pradesh,Guntur,512518,9,53,49,72,7,190,12,33,100,69,25,239,188,4589,10326,14341,20078,8031,57365
2026-01-12,Andhra Pradesh,Guntur,512518,84,272,252,350,74,1032,74,163,449,315,127,1128,813,4589,10326,14341,20078,8031,57365
2026-01-13,Andhra Pradesh,Guntur,512518,69,213,198,274,61,815,59,127,347,244,100,877,626,4589,10326,14341,20078,8031,57365
2026-01-14,Andhra Pradesh,Guntur,512518,42,112,105,142,38,439,33,66,173,123,53,448,307,4589,10326,14341,20078,8031,57365
2026-01-15,Andhra Pradesh,Guntur,512518,10,26,24,33,9,102,7,15,40,28,12,102,70,4589,10326,14341,20078,8031,57365
2025-10-18,Andhra Pradesh,Tirupati,537210,2,9,8,12,1,32,5,12,34,23,9,83,36,1509,3397,4718,6605,2642,18871
2025-10-19,Andhra Pradesh,Tirupati,537210,14,29,27,35,14,119,15,29,73,52,23,192,76,1509,3397,4718,6605,2642,18871
2025-10-20,Andhra Pradesh,Tirupati,537210,40,97,91,121,37,386,51,106,280,199,84,720,296,1509,3397,4718,6605,2642,18871
2025-10-21,Andhra Pradesh,Tirupati,537210,25,68,64,87,22,266,36,78,211,149,61,535,225,1509,3397,4718,6605,2642,18871
2025-10-22,Andhra Pradesh,Tirupati,537210,4,26,24,35,3,92,14,35,101,70,26,246,109,1509,3397,4718,6605,2642,18871
2025-10-23,Andhra Pradesh,Tirupati,537210,3,14,13,19,3,52,7,18,51,36,14,126,55,1509,3397,4718,6605,2642,18871
2025-10-24,Andhra Pradesh,Tirupati,537210,2,18,16,25,1,62,10,25,73,51,19,178,80,1509,3397,4718,6605,2642,18871
2025-10-25,Andhra Pradesh,Tirupati,537210,7,18,17,23,6,71,9,20,54,38,16,137,57,1509,3397,4718,6605,2642,18871
2025-10-26,Andhra Pradesh,Tirupati,537210,3,20,18,27,2,70,10,26,76,53,20,185,83,1509,3397,4718,6605,2642,18871
2025-10-27,Andhra Pradesh,Tirupati,537210,27,88,81,113,24,333,47,104,289,202,81,723,309,1509,3397,4718,6605,2642,18871
2025-10-28,Andhra Pradesh,Tirupati,537210,25,72,67,92,23,279,38,83,227,160,65,573,242,1509,3397,4718,6605,2642,18871
2025-10-29,Andhra Pradesh,Tirupati,537210,13,37,34,47,12,143,19,42,115,81,33,290,122,1509,3397,4718,6605,2642,18871
2025-10-30,Andhra Pradesh,Tirupati,537210,11,20,19,24,10,84,10,20,49,35,16,130,51,1509,3397,4718,6605,2642,18871
2025-10-31,Andhra Pradesh,Tirupati,537210,1,11,10,15,1,38,6,15,45,31,11,108,49,1509,3397,4718,6605,2642,18871
2025-11-01,Andhra Pradesh,Tirupati,537210,2,10,9,14,2,37,5,13,38,26,10,92,40,1509,3397,4718,6605,2642,18871
2025-11-02,Andhra Pradesh,Tirupati,537210,4,17,15,22,3,61,9,21,61,42,16,149,66,1509,3397,4718,6605,2642,18871
2025-11-03,Andhra Pradesh,Tirupati,537210,17,62,57,81,14,231,33,76,215,150,59,533,230,1509,3397,4718,6605,2642,18871
2025-11-04,Andhra Pradesh,Tirupati,537210,10,39,36,52,8,145,21,49,139,97,38,344,150,1509,3397,4718,6605,2642,18871
2025-11-05,Andhra Pradesh,Tirupati,537210,4,11,10,14,4,43,6,12,34,24,10,86,36,1509,3397,4718,6605,2642,18871
2025-11-06,Andhra Pradesh,Tirupati,537210,4,6,6,7,4,27,3,5,13,9,5,35,13,1509,3397,4718,6605,2642,18871
2025-11-07,Andhra Pradesh,Tirupati,537210,0,0,0,0,0,0,0,0,6,3,0,9,9,1509,3397,4718,6605,2642,18871
2025-11-08,Andhra Pradesh,Tirupati,537210,0,3,2,4,0,9,1,5,16,11,4,37,18,1509,3397,4718,6605,2642,18871
